SurveyInstanceID,Survey,Title2,Title3,LocStoreID,SurveyDate,AuditorLogin,Client,Auditor,DataAvailableToClientTime,DataDeliveredToClientTime,Auditor,AuditorSubmitDelay,AuditorSubmitIdle,ValidationStartIdle,Validation,Validation,ExportDelay,First Assigned,Last Assigned,FirstValidator,FirstOkExportValidator,Validator Pay Rate,StartDate,Date,IsOverDue,isSurveyDateInBlackout,Last Export
22743,Анкета 2_Консультация о задолженности-оплате,,,10215,,,Энергосбыт,,,,,,,,,,,abaraban,abaraban,,,0,2022-09-05 00:00:00.000,,N,0,
22751,Анкета 4_Открытие,,,10223,,,Энергосбыт,,,,,,,,,,,abaraban,skazaros,,,0,2022-09-05 00:00:00.000,,N,0,
22758,Анкета 2_Консультация о задолженности-оплате,,,10230,,,Энергосбыт,,,,,,,,,,,,,,,0,2022-09-05 00:00:00.000,,N,0,
22759,Анкета 1_Передача показаний,,,10231,,,Энергосбыт,,,,,,,,,,,,,,,0,2022-09-05 00:00:00.000,,N,0,
22770,Анкета 4_Открытие,,,10242,,,Энергосбыт,00:00:00,,,00:00:00,,,,,,,abaraban,abaraban,,,0,2022-09-05 00:00:00.000,,N,0,
22776,Анкета 2_Консультация о задолженности-оплате,,,10248,,,Энергосбыт,,,,,,,,,,,,,,,0,2022-09-05 00:00:00.000,,N,0,
22778,Анкета 3_Расторжение,,,10250,,,Энергосбыт,,,,,,,,,,,,,,,0,2022-09-05 00:00:00.000,,N,0,
22779,Анкета 2_Консультация о задолженности-оплате,,,10251,2022-11-11,admin,Энергосбыт,00:28:00,01:20:34,01:20:36,00:18:00,04:24:00,-06:19:56,21:02:00,00:09:00,00:14:00,00:02:00,skazaros,skazaros,tkayakin,obaturo,0,2022-09-05 00:00:00.000,2022-11-11 13:45:00.000,,0,2022-11-13 10:24:00
22780,Анкета 1_Передача показаний,,,10252,2022-11-11,admin,Энергосбыт,00:30:00,01:21:16,01:21:18,00:26:00,01:02:58,-13:00:08,01:02:00,00:16:00,00:19:00,00:02:00,skazaros,skazaros,mserguni,obaturo,0,2022-09-05 00:00:00.000,2022-11-11 13:01:00.000,,0,2022-11-13 10:24:00
22781,Анкета 2_Консультация о задолженности-оплате,,,10253,,,Энергосбыт,,,,,,,,,,,,,,,0,2022-09-05 00:00:00.000,,N,0,
22784,Анкета 1_Передача показаний,,,10256,2022-11-11,admin,Энергосбыт,00:42:00,01:20:34,01:20:34,00:22:00,01:02:35,-12:23:48,01:25:00,00:15:00,00:33:00,00:00:00,skazaros,skazaros,mserguni,obaturo,0,2022-09-05 00:00:00.000,2022-11-11 13:41:00.000,,0,2022-11-13 10:24:00
22786,Анкета 4_Открытие,,,10258,2022-11-09,vboltuho,Энергосбыт,01:31:00,01:02:26,01:02:27,01:18:00,03:21:00,-14:17:57,22:59:00,00:22:00,00:31:00,00:01:00,skazaros,skazaros,mserguni,obaturo,0,2022-09-05 00:00:00.000,2022-11-09 15:30:00.000,,0,2022-11-10 18:03:00
22788,Анкета 1_Передача показаний,,,10260,2022-11-11,admin,Энергосбыт,00:42:00,01:21:27,01:21:27,00:27:00,04:59:00,-06:20:12,21:31:00,00:19:00,00:31:00,00:00:00,skazaros,skazaros,tkayakin,obaturo,0,2022-09-05 00:00:00.000,2022-11-11 12:52:00.000,,0,2022-11-13 10:24:00
22789,Анкета 4_Открытие,,,10261,2022-11-10,admin,Энергосбыт,00:26:00,06:49:00,06:50:00,00:23:00,04:56:00,-15:00:19,01:51:00,00:15:00,00:18:00,00:01:00,skazaros,skazaros,mserguni,obaturo,0,2022-09-05 00:00:00.000,2022-11-10 11:17:00.000,,0,2022-11-10 18:15:00
22790,Анкета 2_Консультация о задолженности-оплате,,,10262,,,Энергосбыт,,,,,,,,,,,,,,,0,2022-09-05 00:00:00.000,,N,0,
22791,Анкета 1_Передача показаний,,,10263,,,Энергосбыт,,,,,,,,,,,,,,,0,2022-09-05 00:00:00.000,,N,0,
22792,Анкета 4_Открытие,,,10264,2022-11-11,fkondrak,Энергосбыт,00:26:00,07:24:00,07:24:00,00:22:00,05:44:00,-13:22:05,01:27:00,00:12:00,00:13:00,00:00:00,abaraban,abaraban,mserguni,obaturo,0,2022-09-05 00:00:00.000,2022-11-11 12:48:00.000,,0,2022-11-11 20:16:00
22793,Анкета 1_Передача показаний,,,10265,2022-11-10,admin,Энергосбыт,00:36:00,08:04:00,08:04:00,00:33:00,05:35:00,-13:22:10,02:21:00,00:19:00,00:22:00,00:00:00,skazaros,skazaros,mserguni,obaturo,0,2022-09-05 00:00:00.000,2022-11-10 10:21:00.000,,0,2022-11-10 18:41:00
22801,Персональные данные,,,PROFILE,2022-11-28,masha2110,_EXTENDED PROFILE,00:01:00,01:13:01,04:35:00,00:00:00,,,,00:00:00,00:01:00,-01:08:26,,,jglotova,jglotova,0,,2022-11-28 00:14:00.000,,0,2022-09-06 03:02:00
22911,Персональные данные,,,PROFILE,2022-11-18,abralyak,_EXTENDED PROFILE,00:08:00,06:22:15,-48:23:18,00:00:00,,,,00:00:00,00:08:00,-55:21:33,,,jglotova,jglotova,0,,2022-11-18 12:57:00.000,,0,2022-09-07 15:02:00
22919,Персональные данные,,,PROFILE,2022-11-07,lpchelki,_EXTENDED PROFILE,00:04:00,-05:00:14,-60:15:06,00:00:00,,,,00:00:00,00:04:00,-55:14:52,,,jglotova,jglotova,0,,2022-11-07 12:08:00.000,,0,2022-09-07 21:02:00
22985,Персональные данные,,,PROFILE,2022-11-12,iermolen,_EXTENDED PROFILE,00:04:00,21:02:41,-64:10:57,00:00:00,,,,00:00:00,00:04:00,-85:13:38,,,orepina,orepina,0,,2022-11-12 13:58:00.000,,0,2022-09-09 03:01:00
23285,Персональные данные,,,PROFILE,2022-11-08,fkondrak,_EXTENDED PROFILE,00:01:00,03:18:54,-40:23:50,00:00:00,,,,00:00:00,00:01:00,-44:18:44,,,jglotova,jglotova,0,,2022-11-08 15:58:00.000,,0,2022-09-09 21:01:00
23421,Персональные данные,,,PROFILE,2022-11-26,lchariko,_EXTENDED PROFILE,00:16:00,-41:02:05,-44:10:17,00:00:00,,,,00:00:00,00:16:00,-03:08:12,,,jglotova,jglotova,0,,2022-11-26 13:46:00.000,,0,2022-09-13 03:00:00
23438,Персональные данные,,,PROFILE,2022-11-23,mlazarev,_EXTENDED PROFILE,00:02:00,01:03:34,03:54:00,00:00:00,,,,00:00:00,00:02:00,-23:40:00,,,jglotova,jglotova,0,,2022-11-23 14:25:00.000,,0,2022-09-13 15:01:00
23591,Персональные данные,,,PROFILE,2022-11-16,Ivanovate,_EXTENDED PROFILE,00:01:00,17:06:01,-61:15:05,00:00:00,,,,00:00:00,00:01:00,-78:21:06,,,orepina,orepina,0,,2022-11-16 12:06:00.000,,0,2022-09-15 21:01:00
23642,Персональные данные,,,PROFILE,2022-11-19,lizald19,_EXTENDED PROFILE,00:13:00,13:20:07,-64:01:44,00:00:00,,,,00:00:00,00:13:00,-77:21:51,,,orepina,orepina,0,,2022-11-19 22:46:00.000,,0,2022-09-16 21:02:00
23653,Персональные данные,,,PROFILE,2022-11-16,lantsevaelena,_EXTENDED PROFILE,00:00:00,05:08:00,-32:14:59,00:00:00,,,,00:00:00,00:00:00,-32:20:07,,,jglotova,jglotova,0,,2022-11-16 03:05:00.000,,0,2022-09-17 15:01:00
23900,Персональные данные,,,PROFILE,2022-11-30,mmihailo,_EXTENDED PROFILE,00:00:00,21:16:00,-04:18:19,00:00:00,,,,00:00:00,00:00:00,-05:15:35,,,jglotova,jglotova,0,,2022-11-30 23:07:00.000,,0,2022-09-23 03:00:00
24007,Персональные данные,,,PROFILE,2022-11-16,dkaganov,_EXTENDED PROFILE,00:03:00,02:02:18,04:40:00,00:00:00,,,,00:00:00,00:03:00,-01:21:38,,,jglotova,jglotova,0,,2022-11-16 13:38:00.000,,0,2022-09-26 21:02:00
24273,Анкета_Росбанк,,,105,2022-11-09,nkuksova,Росбанк,00:37:00,20:07:00,20:09:00,00:35:00,-00:55:00,-21:02:00,15:43:00,00:20:00,00:21:00,00:02:00,enikonor,sgorina,nmarchen,sgorina,0,2022-09-29 00:00:00.000,2022-11-09 15:00:00.000,,0,2022-11-10 11:19:00
24289,Анкета_Росбанк,,,121,2022-11-11,eyankovs,Росбанк,00:43:00,03:00:37,03:00:38,00:38:00,01:01:47,-01:22:50,01:21:37,00:09:00,00:09:00,00:01:00,abaraban,abaraban,nmarchen,abaraban,0,2022-09-29 00:00:00.000,2022-11-11 14:37:00.000,,0,2022-11-14 15:24:00
24290,Анкета_Росбанк,,,122,,,Росбанк,,,,,,,,,,,abaraban,abaraban,,,0,2022-09-29 00:00:00.000,2022-11-04 23:59:00.000,Y,0,
24293,Анкета_Росбанк,,,125,2022-11-11,xzzz1,Росбанк,00:23:00,02:13:55,02:13:56,00:23:00,02:12:27,-01:28:00,00:41:00,00:22:00,00:22:00,00:01:00,enikonor,sgorina,nmarchen,abaraban,0,2022-09-29 00:00:00.000,2022-11-11 16:24:00.000,,0,2022-11-14 15:24:00
24296,Анкета_Росбанк,,,128,2022-11-03,pkarveno,Росбанк,00:30:00,06:23:10,06:23:12,00:28:00,01:14:09,-05:09:01,02:01:59,00:13:00,00:13:00,00:02:00,abaraban,abaraban,nmarchen,sgorina,0,2022-09-29 00:00:00.000,2022-11-03 12:04:00.000,,0,2022-11-10 11:19:00
24297,Анкета_Росбанк,,,129,2022-11-15,etutov,Росбанк,00:34:00,01:01:28,01:01:30,00:34:00,01:00:14,-01:14:00,00:47:00,00:33:00,00:33:00,00:02:00,sgorina,sgorina,nmarchen,abaraban,0,2022-09-29 00:00:00.000,2022-11-15 10:40:00.000,,0,2022-11-16 12:22:00
24299,Анкета_Росбанк,,,131,2022-11-10,Nataliiiia,Росбанк,00:28:00,08:50:00,08:52:00,00:26:00,-01:37:00,-10:27:00,05:20:00,00:12:00,00:12:00,00:02:00,abaraban,sgorina,nmarchen,sgorina,0,2022-09-29 00:00:00.000,2022-11-10 16:36:00.000,,0,2022-11-11 10:31:00
24308,Анкета_Росбанк,,,140,2022-11-11,chipunya308,Росбанк,00:40:00,03:04:03,03:04:05,00:36:00,-03:31:00,-04:02:47,03:06:33,00:12:00,00:14:00,00:02:00,enikonor,sgorina,nmarchen,abaraban,0,2022-09-29 00:00:00.000,2022-11-11 12:33:00.000,,0,2022-11-14 16:50:00
24312,Анкета_Росбанк,,,144,,,Росбанк,,,,,,,,,,,enikonor,abaraban,,,0,2022-09-29 00:00:00.000,2022-11-04 23:59:00.000,Y,0,
25288,Проверка магазина обуви_Покупка_возврат,,,10011,2022-11-01,Gomora666,Respect,00:07:00,20:48:00,20:50:00,00:05:00,-02:55:00,-23:43:00,23:43:00,00:05:00,00:07:00,00:02:00,kzaryano,kzaryano,oibryano,oibryano,0,2022-10-25 00:00:00.000,2022-11-01 12:30:00.000,,0,2022-11-02 09:20:00
25880,Персональные данные,,,PROFILE,2022-11-29,Valera1210,_EXTENDED PROFILE,00:01:00,17:38:00,-01:00:42,00:00:00,,,,00:00:00,00:01:00,-01:18:20,,,jglotova,jglotova,0,,2022-11-29 12:47:00.000,,0,2022-10-02 21:01:00
25890,Персональные данные,,,PROFILE,2022-11-22,Yulia.podrezova,_EXTENDED PROFILE,00:04:00,-48:22:03,-49:22:22,00:00:00,,,,00:00:00,00:04:00,-01:00:19,,,jglotova,jglotova,0,,2022-11-22 13:23:00.000,,0,2022-10-03 15:01:00
25962,Персональные данные,,,PROFILE,2022-11-09,ogarshtya,_EXTENDED PROFILE,00:01:00,02:19:56,-04:06:34,00:00:00,,,,00:00:00,00:01:00,-07:02:30,,,jglotova,jglotova,0,,2022-11-09 09:20:00.000,,0,2022-10-03 15:01:00
26195,Персональные данные,,,PROFILE,2022-11-26,Pavlovanutka2012,_EXTENDED PROFILE,00:00:00,01:55:00,-04:19:14,00:00:00,,,,00:00:00,00:00:00,-04:21:09,,,jglotova,jglotova,0,,2022-11-26 18:59:00.000,,0,2022-10-05 15:01:00
26316,Почта_идентификация или вывод,,,110,2022-11-03,Alina240398,Единый ЦУПИС,01:18:00,07:03:09,07:03:10,00:48:00,06:12:58,-12:15:46,14:11:00,00:15:00,00:39:00,00:01:00,dpestova,dpestova,imityush,imityush,0,2022-10-05 00:00:00.000,2022-11-03 09:35:00.000,,0,2022-11-10 12:45:00
26596,Персональные данные,,,PROFILE,2022-11-02,rgureeva,_EXTENDED PROFILE,00:02:00,31:03:28,-25:15:08,00:00:00,,,,00:00:00,00:02:00,-56:18:36,,,orepina,orepina,0,,2022-11-02 12:08:00.000,,0,2022-10-07 21:00:00
26672,Анкета Тайного Гостя_сентябрь_2022,,,57158,2022-11-01,tshterba,Subway,01:47:00,12:15:00,12:17:00,01:21:00,01:04:00,-11:11:00,08:10:00,00:44:00,01:00:00,00:02:00,ezabolot,ezabolot,nkravche,obaturo,0,2022-10-09 00:00:00.000,2022-11-01 10:37:00.000,,0,2022-11-01 23:08:00
26694,Персональные данные,,,PROFILE,2022-11-06,otutova,_EXTENDED PROFILE,00:00:00,02:19:48,-00:08:00,00:00:00,,,,00:00:00,00:00:00,-02:19:56,,,jglotova,jglotova,0,,2022-11-06 17:25:00.000,,0,2022-10-10 15:02:00
26831,Персональные данные,,,PROFILE,2022-11-02,kkovalev,_EXTENDED PROFILE,00:02:00,30:19:00,-21:23:38,00:00:00,,,,00:00:00,00:02:00,-52:18:38,,,orepina,orepina,0,,2022-11-02 20:40:00.000,,0,2022-10-11 21:02:00
26841,Персональные данные,,,PROFILE,2022-11-10,ereshetn,_EXTENDED PROFILE,00:10:00,-28:06:01,-29:01:53,00:00:00,,,,00:00:00,00:10:00,-19:52:00,,,jglotova,jglotova,0,,2022-11-10 16:56:00.000,,0,2022-10-12 15:03:00
26889,"Чек-лист для оценки Контактного центра АО ""Мосэнергосбыт"" и ООО ""МосОблЕИРЦ""",,,136,2022-11-01,mgrigora,МосОблЕирц,00:17:00,01:02:07,01:02:27,00:17:00,00:08:00,-01:01:59,15:11:00,00:10:00,00:10:00,00:20:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-10-12 00:00:00.000,2022-11-01 09:37:00.000,,0,2022-11-02 12:08:00
26903,Персональные данные,,,PROFILE,2022-11-27,nmaksimo47,_EXTENDED PROFILE,00:00:00,,,00:00:00,,,,,,,,,,,0,,2022-11-27 17:53:00.000,,0,2022-10-12 15:03:00
26906,Чек-лист по проверке качества обслуживания в клиентском офисе,,,103,2022-11-01,yhahina,Энергосбыт Волга,01:29:00,36:02:43,36:02:45,01:10:00,12:59:00,-35:13:44,04:00:53,00:09:00,00:09:00,00:02:00,abaraban,abaraban,nmarchen,abaraban,0,2022-10-12 00:00:00.000,2022-11-01 12:02:00.000,,0,2022-12-07 14:49:00
26910,Чек-лист по проверке качества обслуживания в клиентском офисе,,,109,2022-11-09,yhahina,Энергосбыт Волга,00:36:00,21:19:07,21:19:08,00:26:00,01:04:17,-20:14:50,09:33:00,00:04:00,00:04:00,00:01:00,abaraban,abaraban,nmarchen,abaraban,0,2022-10-12 00:00:00.000,2022-11-09 15:58:00.000,,0,2022-12-01 11:11:00
26942,"Чек-лист по проверке ДО/КО ООО ""МосОблЕИРЦ"" методом ""Тайный покупатель""",,,138,2022-11-01,djillll,МосОблЕирц,00:38:00,01:15:49,01:15:50,00:36:00,12:29:00,-40:07:48,20:49:00,00:36:00,00:37:00,00:01:00,oilakevi,oilakevi,nmarchen,abaraban,0,2022-10-13 00:00:00.000,2022-11-01 18:41:00.000,,0,2022-11-03 10:41:00
27058,АНКЕТА РИВ ГОШ,,,10236,2022-11-26,igochiya,Рив Гош,00:40:00,01:18:01,01:18:02,00:33:00,17:27:00,-02:07:38,01:00:02,00:31:00,00:35:00,00:01:00,skazaros,skazaros,tkayakin,obaturo,30,2022-10-17 00:00:00.000,2022-11-26 20:19:00.000,,0,2022-11-28 14:36:00
27069,Заявка на лизинг_Саранск,,,105,2022-11-03,vandreev,Балтийский лизинг,00:26:00,05:00:22,05:00:23,00:21:00,13:53:00,-04:10:29,03:10:55,00:08:00,00:10:00,00:01:00,dpestova,dpestova,mzinchen,dpestova,0,2022-10-17 00:00:00.000,2022-11-03 11:27:00.000,,0,2022-11-08 11:50:00
27070,Заявка на лизинг_Саранск,,,105,2022-11-01,oshtemel,Балтийский лизинг,00:52:00,05:02:39,05:02:40,00:29:00,01:00:56,-04:01:43,02:09:22,00:17:00,00:24:00,00:01:00,dpestova,dpestova,mzinchen,dpestova,0,2022-10-17 00:00:00.000,2022-11-01 10:00:00.000,,0,2022-11-06 12:40:00
27079,Персональные данные,,,PROFILE,2022-11-27,nsavochk,_EXTENDED PROFILE,00:03:00,01:16:30,-21:39:00,00:00:00,,,,00:00:00,00:03:00,-02:14:09,,,jglotova,jglotova,0,,2022-11-27 21:25:00.000,,0,2022-10-17 21:02:00
27089,Анкета Тайного Гостя_сентябрь_2022,,,62135,2022-11-11,nastena086,Subway,01:03:00,01:16:30,01:16:31,00:57:00,20:24:00,-20:06:00,02:48:00,00:14:00,00:17:00,00:01:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-11 18:05:00.000,,0,2022-11-13 10:52:00
27092,Анкета Тайного Гостя_сентябрь_2022,,,61647,2022-11-30,ezabolot1,Subway,01:35:00,01:00:34,01:00:36,01:21:00,11:25:00,-01:06:57,11:46:00,01:18:00,01:30:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-30 18:17:00.000,,0,2022-12-01 19:11:00
27095,Анкета Тайного Гостя_сентябрь_2022,,,61178,2022-11-05,manulfgf21,Subway,00:58:00,,,00:47:00,08:05:00,-20:24:00,20:05:00,00:21:00,00:26:00,,ezabolot,ezabolot,mserguni,,0,2022-10-17 00:00:00.000,2022-11-05 12:11:00.000,,0,
27103,Анкета Тайного Гостя_сентябрь_2022,,,50873,2022-11-01,ooksana,Subway,01:41:00,06:08:00,06:10:00,01:29:00,01:29:00,-04:39:00,02:52:00,00:10:00,00:11:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-01 16:39:00.000,,0,2022-11-01 23:08:00
27109,Анкета Тайного Гостя_сентябрь_2022,,,65896,2022-11-04,ghurchak,Subway,01:16:00,01:24:00,01:24:00,01:05:00,-01:00:00,-02:24:00,01:38:00,00:49:00,00:52:00,00:00:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-04 16:05:00.000,,0,2022-11-04 17:44:00
27112,Анкета Тайного Гостя_сентябрь_2022,,,70027,2022-11-05,elena-cat-08,Subway,01:08:00,02:15:44,02:15:46,00:39:00,01:04:56,-01:10:48,20:50:00,00:37:00,01:05:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-05 16:38:00.000,,0,2022-11-08 08:42:00
27118,Анкета Тайного Гостя_сентябрь_2022,,,67233,2022-11-07,supersiz92,Subway,00:31:00,13:57:00,13:59:00,00:25:00,-01:13:00,-15:10:00,00:35:00,00:14:00,00:14:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-07 18:28:00.000,,0,2022-11-08 08:42:00
27120,Анкета Тайного Гостя_сентябрь_2022,,,60759,2022-11-03,okaryagi,Subway,02:05:00,01:00:11,01:00:11,01:50:00,06:09:00,-18:02:00,12:49:00,00:27:00,00:33:00,00:00:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-03 16:55:00.000,,0,2022-11-04 17:44:00
27125,Анкета Тайного Гостя_сентябрь_2022,,,55781,2022-11-25,eremeeva1981,Subway,01:04:00,01:01:35,01:01:35,00:52:00,05:24:00,-01:13:41,14:21:00,00:13:00,00:15:00,00:00:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-25 17:07:00.000,,0,2022-11-26 18:57:00
27126,Анкета Тайного Гостя_сентябрь_2022,,,59607,2022-11-15,ezuikina,Subway,01:17:00,02:05:57,02:05:58,01:17:00,06:00:00,-01:23:57,01:22:22,00:13:00,00:13:00,00:01:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-15 15:07:00.000,,0,2022-11-17 21:26:00
27131,Анкета Тайного Гостя_сентябрь_2022,,,60156,2022-11-01,piphddcsh,Subway,00:56:00,06:36:00,06:38:00,00:34:00,04:28:00,-02:08:00,00:31:00,00:11:00,00:13:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-01 16:15:00.000,,0,2022-11-01 23:08:00
27132,Анкета Тайного Гостя_сентябрь_2022,,,63691,2022-11-06,eremeeva1981,Subway,00:50:00,03:14:00,03:14:01,00:42:00,01:02:20,-02:11:40,19:07:00,00:23:00,00:26:00,00:01:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-06 18:22:00.000,,0,2022-11-10 08:37:00
27134,Анкета Тайного Гостя_сентябрь_2022,,,71266,2022-11-08,igochiya,Subway,00:57:00,02:14:25,02:14:27,00:27:00,01:13:23,-01:01:02,06:25:00,00:14:00,00:29:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-08 19:53:00.000,,0,2022-11-11 10:49:00
27135,Анкета Тайного Гостя_сентябрь_2022,,,60191,2022-11-04,neremenk5,Subway,01:04:00,02:03:12,02:03:14,00:52:00,05:16:00,-01:21:56,14:41:00,00:18:00,00:27:00,00:02:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-04 15:22:00.000,,0,2022-11-06 18:57:00
27139,Анкета Тайного Гостя_сентябрь_2022,,,53211,2022-11-22,avcelena,Subway,01:07:00,,,00:42:00,02:26:00,-02:21:27,02:21:27,00:06:00,00:07:00,,ezabolot,ezabolot,mserguni,,0,2022-10-17 00:00:00.000,2022-11-22 17:29:00.000,,0,
27140,Анкета Тайного Гостя_сентябрь_2022,,,69012,2022-11-08,akbolatova24,Subway,00:29:00,02:17:21,02:17:22,00:25:00,02:00:15,-07:19:06,01:34:00,00:20:00,00:21:00,00:01:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-08 17:11:00.000,,0,2022-11-11 10:49:00
27141,Анкета Тайного Гостя_сентябрь_2022,,,60832,2022-11-08,knadezhd,Subway,00:44:00,01:15:02,01:15:03,00:37:00,03:45:00,-01:11:17,20:06:00,00:17:00,00:19:00,00:01:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-08 17:17:00.000,,0,2022-11-10 08:37:00
27142,Анкета Тайного Гостя_сентябрь_2022,,,41573,2022-11-02,katrina20212021,Subway,00:35:00,16:12:00,16:12:00,00:23:00,02:44:00,-13:28:00,01:15:00,00:14:00,00:19:00,00:00:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-02 16:06:00.000,,0,2022-11-03 08:33:00
27144,Анкета Тайного Гостя_сентябрь_2022,,,64522,2022-11-23,praskovia070,Subway,00:51:00,03:04:28,03:04:28,00:34:00,07:34:00,-02:20:54,11:57:00,00:17:00,00:24:00,00:00:00,eshirko,eshirko,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-23 14:08:00.000,,0,2022-11-26 18:57:00
27150,Анкета Тайного Гостя_сентябрь_2022,,,61528,2022-11-01,egerment,Subway,00:12:00,02:19:57,02:19:57,00:09:00,01:23:41,-20:16:00,02:18:00,00:08:00,00:08:00,00:00:00,ezabolot,ezabolot,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-01 14:08:00.000,,0,2022-11-04 10:21:00
27152,Анкета Тайного Гостя_сентябрь_2022,,,44718,2022-11-11,ezemskov,Subway,01:01:00,01:18:43,01:18:44,00:49:00,06:52:00,-01:11:51,13:23:00,00:24:00,00:30:00,00:01:00,oilakevi,oilakevi,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-11 15:49:00.000,,0,2022-11-13 10:52:00
27155,Анкета Тайного Гостя_сентябрь_2022,,,62706,2022-11-12,kshumska,Subway,00:41:00,01:03:20,01:03:22,00:35:00,06:43:00,-01:19:22,12:29:00,00:16:00,00:19:00,00:02:00,oilakevi,oilakevi,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-12 15:33:00.000,,0,2022-11-13 19:10:00
27156,Анкета Тайного Гостя_сентябрь_2022,,,70540,2022-11-11,oepanech,Subway,00:39:00,,,00:33:00,09:17:00,-07:19:48,14:02:00,00:17:00,00:22:00,,oilakevi,oilakevi,mserguni,,0,2022-10-17 00:00:00.000,2022-11-11 12:34:00.000,,0,
27163,Анкета Тайного Гостя_сентябрь_2022,,,51517,2022-11-12,achepele,Subway,00:26:00,21:40:00,21:41:00,00:23:00,06:30:00,-15:10:00,01:41:00,00:14:00,00:14:00,00:01:00,oilakevi,oilakevi,mserguni,obaturo,0,2022-10-17 00:00:00.000,2022-11-12 12:54:00.000,,0,2022-11-13 10:52:00
